time_sec,mission_state,waver_x_m,waver_y_m,waver_z_m,waver_yaw_rad,bird_name,bird_state,bird_active,bird_hidden,bird_fleeing,bird_x_m,bird_y_m,bird_z_m,bird_speed_xy_mps,bird_speed_3d_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec,lidar_track_id,object_goal_x_m,object_goal_y_m,active_nav_goal_x_m,active_nav_goal_y_m,active_goal_role,robot_to_bird_xy_m,robot_to_bird_3d_m,robot_to_lidar_target_xy_m,lidar_target_to_bird_xy_m,object_goal_to_bird_xy_m,active_goal_to_bird_xy_m,object_goal_to_lidar_target_xy_m,active_goal_to_lidar_target_xy_m,robot_to_active_goal_xy_m,configured_offset_m,active_goal_standoff_error_to_bird_m,active_goal_standoff_error_to_lidar_target_m,detector_mode,lidar_provenance,dynamic_lock,cmd_vel_nonzero
11.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,1.981207279209665,1.6767848875113691,0.0011811747272775497,1.1628148629855772,nearest,,false,false,false,4.0,4.0,3.4,0.0,0.0,4.157686326902107,3.4667775245768704,3.38605560229183,true,0.0,1.0,2.1024946651526393,2.0147296463092794,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,3.0777999461322376,4.585283188140058,2.8180018959881674,0.5560496254726266,2.746238313223649,2.746238313223649,2.516397386603704,2.516397386603704,0.3590505396011232,2.0,0.7462383132236492,0.5163973866037042,lidar,lidar,true,true
12.0,TARGET_REACHED mode=AUTO nav_goal=NONE,2.0399199086102984,1.819355123844125,0.0011811117083483243,1.197601027382092,nearest,,false,false,false,4.0,4.0,3.4,0.0,0.0,4.2595761568503026,3.4423688608821568,3.2959530385382916,true,0.0,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,2.932085612762208,4.488774429170532,2.7497358874926605,0.6150872039955281,2.2752683640772395,2.746238313223649,2.0648819872251165,2.5867265585699,0.20515068653265667,2.0,0.7462383132236492,0.5867265585699002,lidar,lidar,true,false
13.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,2.0395203353155438,1.8203206994381051,0.0011902355053246088,1.0144556343528555,nearest,,false,false,false,4.0,4.0,3.4,0.0,0.0,4.2121462163364365,3.52394499502602,3.284169613652833,true,0.0,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,2.9316347604944357,4.48847303480411,2.7609127040526342,0.5211855570395656,2.2752683640772395,2.746238313223649,2.0783967258665625,2.5939083708208344,0.20435411628345135,2.0,0.7462383132236492,0.5939083708208344,lidar,lidar,true,true
14.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,2.042277684816135,1.8212827004841603,0.001182865935922624,0.7282068992791614,nearest,,false,false,false,4.0,4.0,3.4,0.0,0.0,4.1011537695307085,3.70216745527963,3.276849005768692,true,0.0,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,2.9290759181998793,4.486807734390456,2.7886731958104427,0.3145414277720548,2.2752683640772395,2.746238313223649,2.1170807866164862,2.6157378642853346,0.20260258036341378,2.0,0.7462383132236492,0.6157378642853346,lidar,lidar,true,true
15.000000000000002,SOUND_TASK_REQUESTED mode=AUTO nav_goal=NONE,2.041895825528787,1.8205356185951571,0.001120300079831343,0.7624928518825489,nearest,,false,false,false,4.0,4.0,3.4,0.0,0.0,3.6113734479765505,4.162088356299084,3.2791944600457725,true,0.0,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,2.92988684899161,4.4873845570023745,2.8188879422235007,0.42107390347226914,2.2752683640772395,2.746238313223649,2.2047183915592834,2.6244741588793072,0.20342944664819468,2.0,0.7462383132236492,0.6244741588793072,lidar,lidar,true,true
16.0,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,2.0421748778213873,1.8204722291778794,0.0011746697928458941,0.9260683912479277,nearest,,false,false,false,4.0,4.0,3.4,0.0,0.0,3.961861719007268,3.875977569639704,3.271546946223042,true,0.0,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,2.9297475169062848,4.487252404097224,2.8125255150645843,0.1297539660648377,2.2752683640772395,2.746238313223649,2.1541835894442745,2.6308724167207083,0.20340703246016398,2.0,0.7462383132236492,0.6308724167207083,lidar,lidar,true,true
17.0,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,2.0418668133309836,1.821606580697843,0.001164874857603691,0.8776783369462838,nearest,,false,false,false,4.996223070868272,5.109134231067946,3.389198540971462,0.0,0.0,4.32928009278484,3.7086571725923925,3.3645411092580653,true,0.0,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,4.419961419333624,5.569096073073135,2.965336312695647,1.5511766267356972,3.7635015733403967,4.2366264669216465,2.287495985063318,2.7978498539083096,0.20241604404707603,2.0,2.2366264669216465,0.7978498539083096,lidar,lidar,true,false
18.0,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,2.041836523192006,1.8215712015111474,0.0011639521892352746,0.8776727156460448,nearest,,false,false,false,6.741991285942152,7.05276647917614,3.3381560467003535,0.0,0.0,4.32928009278484,3.7086571725923925,3.3645411092580653,false,1.5,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,7.03255706175694,7.784110422244606,2.965382192285381,4.1236200547536646,6.374413937485912,6.848849832171855,2.287495985063318,2.7978498539083096,0.20245887232460164,2.0,4.848849832171855,0.7978498539083096,lidar,lidar,true,false
19.0,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,2.041806011674778,1.8215363627514778,0.0011629146122749245,0.8776620326326888,nearest,,false,false,false,8.502871827860618,9.013223873684183,3.303692848797915,0.0,0.0,4.32928009278484,3.7086571725923925,3.3645411092580653,false,nan,1.0,2.6129896744328707,2.196379062734943,2.1024946651526393,2.0147296463092794,TARGET_INSPECTION,9.667768136234477,10.216283311566043,2.965427898750019,6.749614496949043,9.008889218867788,9.48386784363393,2.287495985063318,2.7978498539083096,0.2025012530153853,2.0,7.483867843633931,0.7978498539083096,lidar,lidar,false,false
20.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,2.0421352895893747,1.8230969612091108,0.0012123877244221723,0.7531009196369963,nearest,,false,false,false,10.265923691936935,10.97609868634132,3.2826325117506907,0.0,0.0,4.32928009278484,3.7086571725923925,3.3645411092580653,false,nan,1.0,2.6129896744328707,2.196379062734943,4.0,0.0,TARGET_INSPECTION,12.304801350158378,12.73482839685027,2.964180942779268,9.38399932753167,11.646925591992497,12.6386922616812,2.287495985063318,3.723246352757952,2.6752414384950707,2.0,10.6386922616812,1.7232463527579518,lidar,lidar,false,true
21.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,2.044846630908116,1.8265343002487164,0.001147276325677774,0.4690974087025831,nearest,,false,false,false,4.0,-4.0,3.365183752668394,0.0,0.0,3.802537228891036,-3.550627314860142,3.46147238460028,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,0.0,TARGET_INSPECTION,6.145821885528911,7.00627347901939,5.6571497481715705,0.49084351490453365,2.4858942547187852,4.0,1.9970993728328028,3.556113872615017,2.6756031556747,2.0,2.0,1.556113872615017,lidar,lidar,true,true
22.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,2.047746865727409,1.823352736646751,0.0012046843451874647,0.14291993622632299,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,3.764496513971416,-3.547522426394658,3.491250454511267,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,0.0,TARGET_INSPECTION,6.1418832124754985,7.019582536975077,5.638575118921535,0.5100959189675929,2.4858942547187852,4.0,1.9827799385895941,3.5553308225402396,2.671311944066876,2.0,2.0,1.5553308225402396,lidar,lidar,true,true
