pc_stamp_sec,tracker_receive_time_sec,filter_done_time_sec,pc_age_at_receive_ms,filter_runtime_ms,filter_runtime_wall_ms,pc_stamp_to_filter_done_ms,pc_stamp_to_filter_done_sim_ms,raw_points,roi_points,cluster_points,roi_ratio,cluster_ratio,tf_ok,target_ok,target_lost,source,provenance,detector_mode,fallback_allowed,decision_allowed,moving,track_id,track_age_frames,missed_frames,estimated_target_speed_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec
74.4,74.5,74.5,99.99999999999432,165.92242600017926,165.92242600017926,99.99999999999432,99.99999999999432,80000,74,74,0.000925,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.012669437636436,-11.324164648971164,3.3206355487776706,False,
74.5,74.60000000000001,74.60000000000001,100.00000000000853,181.52401599945733,181.52401599945733,100.00000000000853,100.00000000000853,80000,64,64,0.0008,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.042822685352307,-11.654355783411615,3.535897266083453,False,
74.7,74.60000000000001,74.60000000000001,-99.99999999999432,178.65642200194998,178.65642200194998,-99.99999999999432,-99.99999999999432,80000,48,48,0.0006,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.069517618758167,-12.105901546540519,3.5143877090800677,False,
74.8,74.9,74.9,100.00000000000853,202.98097700288054,202.98097700288054,100.00000000000853,100.00000000000853,80000,26,26,0.000325,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.216569281787345,-12.446721861539672,3.6097052663685663,False,
75.0,75.0,75.0,0.0,185.83455500629498,185.83455500629498,0.0,0.0,80000,30,30,0.000375,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.200656197416171,-12.892114324693729,3.6136840658878833,False,
75.1,75.2,75.2,100.00000000000853,185.7159020000836,185.7159020000836,100.00000000000853,100.00000000000853,80000,6,6,7.5e-05,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.122124653861603,-13.2293796222833,3.6896418480574757,False,
75.3,75.30000000000001,75.30000000000001,1.4210854715202004e-11,193.34411599993473,193.34411599993473,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
75.4,75.5,75.5,99.99999999999432,164.97460800019326,164.97460800019326,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
75.6,75.60000000000001,75.60000000000001,1.4210854715202004e-11,170.2582740035723,170.2582740035723,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
75.7,75.80000000000001,75.80000000000001,100.00000000000853,169.17103000014322,169.17103000014322,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
